date,AS_MSCI_MOM_2022_Q4,meta
2022-12-20 03:00:00,-37.804226792786096,
2022-12-20 18:30:00,-37.144871872021724,
2022-12-20 20:00:00,-53.359642595276114,
2022-12-20 23:00:00,-47.32941843791849,
2022-12-20 23:59:59,-61.60171865313123,c
2022-12-21 00:00:00,-56.276268494524174,
2022-12-21 01:00:00,-52.10423704607905,
2022-12-21 02:30:00,-52.10423704607905,
2022-12-21 03:00:00,-52.10423704607905,
2022-12-21 18:30:00,-52.10423704607905,
2022-12-21 20:00:00,-52.10423704607905,
2022-12-21 23:00:00,-52.10423704607905,
2022-12-21 23:59:59,-51.6137745429678,c
