date,AS_FTSE_EM_SC_2022_Q3,meta
2022-09-28 02:30:00,246.61698825523848,
2022-09-28 03:00:00,236.16616796297325,
2022-09-28 18:30:00,236.16616796297325,
2022-09-28 20:00:00,236.16616796297325,
2022-09-28 23:00:00,266.5248991791686,
2022-09-28 23:59:59,223.50361764022654,c
2022-09-29 00:00:00,229.5816264578945,
2022-09-29 01:00:00,235.21947704187167,
2022-09-29 02:30:00,247.02595623525872,
2022-09-29 03:00:00,251.67238024138166,
2022-09-29 18:30:00,251.67238024138166,
2022-09-29 20:00:00,251.67238024138166,
2022-09-29 23:00:00,259.259898485407,
2022-09-29 23:59:59,236.7289037749686,c
2022-09-30 00:00:00,225.96897754178624,
2022-09-30 01:00:00,248.68293581884348,
2022-09-30 02:30:00,277.65539642313996,
2022-09-30 03:00:00,277.8393878388485,
2022-09-30 18:30:00,277.8393878388485,
2022-09-30 20:00:00,277.8393878388485,
2022-09-30 23:00:00,277.8393878388485,
2022-09-30 23:59:59,289.3421747145792,w
2022-10-03 00:00:00,265.89035301771924,
2022-10-03 01:00:00,266.86684704185654,
2022-10-03 02:30:00,273.01374726075574,
2022-10-03 03:00:00,281.59705882601065,
2022-10-03 18:30:00,281.59705882601065,
2022-10-03 20:00:00,281.59705882601065,
2022-10-03 23:00:00,247.27099858243412,
2022-10-03 23:59:59,261.3483173097544,c
2022-10-04 00:00:00,247.58261596224003,
2022-10-04 01:00:00,246.65243553311373,
2022-10-04 02:30:00,246.65243553311373,
2022-10-04 03:00:00,246.65243553311373,
2022-10-04 18:30:00,246.65243553311373,
2022-10-04 20:00:00,246.65243553311373,
2022-10-04 23:00:00,377.03269102730025,
2022-10-04 23:59:59,356.59633299065854,c
2022-10-05 00:00:00,338.48034338345053,
2022-10-05 01:00:00,345.9955224905351,
2022-10-05 02:30:00,328.76258756375273,
2022-10-05 03:00:00,328.5288622250793,
2022-10-05 18:30:00,328.5288622250793,
2022-10-05 20:00:00,328.5288622250793,
2022-10-05 23:00:00,207.08991026557356,
2022-10-05 23:59:59,190.0784016468381,c
2022-10-06 00:00:00,192.6266253780405,
2022-10-06 01:00:00,179.78449452497765,
2022-10-06 02:30:00,209.1809579726687,
2022-10-06 03:00:00,212.33906633130167,
2022-10-06 18:30:00,212.33906633130167,
2022-10-06 20:00:00,212.33906633130167,
2022-10-06 23:00:00,103.07024653965573,
2022-10-06 23:59:59,150.50351126682023,c
2022-10-07 00:00:00,178.69461195059378,
2022-10-07 01:00:00,205.73037535118237,
2022-10-07 02:30:00,194.6152611257575,
2022-10-07 03:00:00,194.1052495371541,
2022-10-07 18:30:00,194.1052495371541,
2022-10-07 20:00:00,194.1052495371541,
2022-10-07 23:00:00,194.1052495371541,
2022-10-07 23:59:59,195.61785135097392,w
