date,AR2_AD_2019_Q2_ENERGY_BANKRUPCY,meta
2019-07-10 00:00:00,-194.3236016627065,
2019-07-10 10:00:00,-205.1450676681173,
2019-07-10 10:30:00,-230.78874724837902,
2019-07-10 12:00:00,-191.51354355520925,
2019-07-10 13:30:00,-206.6016791296811,
2019-07-10 15:00:00,-213.88315976619168,
2019-07-10 15:30:30,-213.88315976619168,
2019-07-10 23:59:59,-201.55594982891557,c
2019-07-11 00:00:00,-217.27325056580776,
2019-07-11 10:00:00,-210.9685540774738,
2019-07-11 10:30:00,-231.0232811961128,
2019-07-11 12:00:00,-198.8991615866379,
2019-07-11 13:30:00,-219.4597229125706,
2019-07-11 15:00:00,-237.94024894256734,
2019-07-11 15:30:30,-237.94024894256734,
2019-07-11 23:59:59,-231.4843009870902,c
2019-07-12 00:00:00,-198.88060277860154,
2019-07-12 10:00:00,-252.1588053291254,
2019-07-12 10:30:00,-297.8451709167358,
2019-07-12 12:00:00,-301.1178675063128,
2019-07-12 13:30:00,-303.38621980404395,
2019-07-12 15:00:00,-322.96128715824796,
2019-07-12 15:30:30,-322.96128715824796,
2019-07-12 23:59:59,-293.9372105027495,w
2019-07-15 00:00:00,-299.0849909438065,
2019-07-15 10:00:00,-274.4253900494415,
2019-07-15 10:30:00,-297.9128602393956,
2019-07-15 12:00:00,-338.13953050080954,
2019-07-15 13:30:00,-306.1529938502967,
2019-07-15 15:00:00,-318.3480191889128,
2019-07-15 15:30:30,-318.3480191889128,
2019-07-15 23:59:59,-314.32677715916145,c
2019-07-16 00:00:00,-333.5110903652216,
2019-07-16 10:00:00,-312.27724399376655,
2019-07-16 10:30:00,-307.981327975596,
2019-07-16 12:00:00,-320.4132925849077,
2019-07-16 13:30:00,-270.0919765244991,
2019-07-16 15:00:00,-294.89854941688003,
2019-07-16 15:30:30,-294.89854941688003,
2019-07-16 23:59:59,-310.9757600301599,c
2019-07-17 00:00:00,-301.12479980235713,
2019-07-17 10:00:00,-320.10971757994054,
2019-07-17 10:30:00,-336.12725127358533,
2019-07-17 12:00:00,-285.378170177727,
2019-07-17 13:30:00,-280.79241667459695,
2019-07-17 15:00:00,-291.25983774644783,
2019-07-17 15:30:30,-291.25983774644783,
2019-07-17 23:59:59,-294.43191603467955,c
2019-07-18 00:00:00,-341.26044465597045,
2019-07-18 10:00:00,-367.3032808718816,
2019-07-18 10:30:00,-393.03629623413315,
2019-07-18 12:00:00,-416.04259542818124,
2019-07-18 13:30:00,-396.5130072342467,
2019-07-18 15:00:00,-385.26149496904924,
2019-07-18 15:30:30,-385.26149496904924,
2019-07-18 23:59:59,-389.348445787449,c
2019-07-19 00:00:00,-423.87740540173274,
2019-07-19 10:00:00,-378.4408632777837,
