date,VIG_HEDGED_2022_Q1,meta
2022-04-05 10:30:00,-61.16114783421254,
2022-04-05 12:00:00,-63.01212598225027,
2022-04-05 13:30:00,-59.9243843190488,
2022-04-05 15:00:00,-59.662018012402484,
2022-04-05 15:30:30,-59.662018012402484,
2022-04-05 23:59:59,-58.87836158046474,c
2022-04-06 00:00:00,-55.904209516166475,
2022-04-06 10:00:00,-73.05902584698002,
2022-04-06 10:30:00,-65.15497150871079,
2022-04-06 12:00:00,-61.1068989237243,
2022-04-06 13:30:00,-64.70844239898025,
2022-04-06 15:00:00,-60.02283041560126,
2022-04-06 15:30:30,-60.02283041560126,
2022-04-06 23:59:59,-61.794050620282405,c
2022-04-07 00:00:00,-72.12671440094901,
2022-04-07 10:00:00,-67.16629297184092,
2022-04-07 10:30:00,-68.16079669916395,
2022-04-07 12:00:00,-75.13302174010542,
2022-04-07 13:30:00,-70.59433530434384,
2022-04-07 15:00:00,-73.66294848040616,
2022-04-07 15:30:30,-73.66294848040616,
2022-04-07 23:59:59,-70.78912857206319,c
2022-04-08 00:00:00,-80.10408011644691,
2022-04-08 10:00:00,-70.07075393993648,
2022-04-08 10:30:00,-59.30495682065167,
2022-04-08 12:00:00,-51.71408908340932,
2022-04-08 13:30:00,-53.007929016471664,
2022-04-08 15:00:00,-51.80716582134849,
2022-04-08 15:30:30,-51.80716582134849,
2022-04-08 23:59:59,-52.616398421192116,w
2022-04-11 00:00:00,-55.405484366302744,
2022-04-11 10:00:00,-58.9472687530798,
2022-04-11 10:30:00,-68.3402801167094,
2022-04-11 12:00:00,-55.23264453553823,
2022-04-11 13:30:00,-54.81201028648424,
2022-04-11 15:00:00,-54.525685496975655,
2022-04-11 15:30:30,-54.525685496975655,
2022-04-11 23:59:59,-60.642289676476594,c
2022-04-12 00:00:00,-83.1142970089169,
2022-04-12 10:00:00,-70.43751673538286,
2022-04-12 10:30:00,-63.974908912535994,
2022-04-12 12:00:00,-68.55185021662768,
2022-04-12 13:30:00,-77.43295714745176,
2022-04-12 15:00:00,-80.47733280059674,
2022-04-12 15:30:30,-80.47733280059674,
2022-04-12 23:59:59,-75.403553039568,c
2022-04-13 00:00:00,-80.4793979820396,
2022-04-13 10:00:00,-75.25405376455225,
2022-04-13 10:30:00,-76.06252331937675,
2022-04-13 12:00:00,-71.337782846994,
2022-04-13 13:30:00,-65.57359291756597,
2022-04-13 15:00:00,-64.20434306939119,
2022-04-13 15:30:30,-64.20434306939119,
2022-04-13 23:59:59,-63.870872642424956,c
2022-04-14 00:00:00,-56.44147975941563,
2022-04-14 10:00:00,-38.85542144162024,
2022-04-14 10:30:00,-43.31581195408356,
2022-04-14 12:00:00,-47.7391991282622,
2022-04-14 13:30:00,-46.948285883032256,
2022-04-14 15:00:00,-39.22162756680473,
2022-04-14 15:30:30,-39.22162756680473,
2022-04-14 23:59:59,-35.863500456201365,c
2022-04-15 00:00:00,-35.863500456201365,
2022-04-15 10:00:00,-35.863500456201365,
2022-04-15 10:30:00,-35.863500456201365,
2022-04-15 12:00:00,-35.863500456201365,
2022-04-15 13:30:00,-35.863500456201365,
2022-04-15 15:00:00,-35.863500456201365,
2022-04-15 15:30:30,-35.863500456201365,
2022-04-15 23:59:59,-35.863500456201365,w
