date,EU_FTSE_DM_AD_2022_Q1,meta
2022-03-29 08:00:00,-565.4173999459738,
2022-03-29 10:30:00,-559.6929980025652,
2022-03-29 11:00:00,-548.814916967427,
2022-03-29 23:59:59,-539.6738013201482,c
2022-03-30 00:00:00,-524.1519319905601,
2022-03-30 03:30:00,-514.0446904154171,
2022-03-30 04:00:00,-510.2522165930002,
2022-03-30 06:00:00,-517.1849352383347,
2022-03-30 08:00:00,-499.82973059068604,
2022-03-30 10:30:00,-507.42356277362614,
2022-03-30 11:00:00,-308.54603632515295,
2022-03-30 23:59:59,-218.11397268518976,c
2022-03-31 00:00:00,-305.39150063889724,
2022-03-31 03:30:00,-269.8792908438779,
2022-03-31 04:00:00,-312.92941331024554,
2022-03-31 06:00:00,-329.9455958657793,
2022-03-31 08:00:00,-331.39310342473823,
2022-03-31 10:30:00,-300.16516624946416,
2022-03-31 11:00:00,-307.7833498026491,
2022-03-31 23:59:59,-293.47311074964705,c
2022-04-01 00:00:00,-292.89599587594535,
2022-04-01 03:30:00,-282.8833211459853,
2022-04-01 04:00:00,-291.81265475601367,
2022-04-01 06:00:00,-329.7937868795261,
2022-04-01 08:00:00,-312.82004642604284,
2022-04-01 10:30:00,-355.68422708333605,
2022-04-01 11:00:00,-337.278356024759,
2022-04-01 23:59:59,-341.80908345838543,w
2022-04-04 00:00:00,-316.37309592016027,
2022-04-04 03:30:00,-317.14348274206213,
2022-04-04 04:00:00,-350.87394943739855,
2022-04-04 06:00:00,-333.4656954841648,
2022-04-04 08:00:00,-293.68542243162574,
2022-04-04 10:30:00,-323.9642303780763,
2022-04-04 11:00:00,-348.84553108605155,
2022-04-04 23:59:59,-366.0295139498023,c
2022-04-05 00:00:00,-352.4755694799578,
2022-04-05 03:30:00,-354.88039357787693,
2022-04-05 04:00:00,-352.14124457202024,
2022-04-05 06:00:00,-276.62664051858656,
2022-04-05 08:00:00,-244.70392189502286,
2022-04-05 10:30:00,-240.1135346597414,
2022-04-05 11:00:00,-263.04779471632764,
2022-04-05 23:59:59,-279.9197027903854,c
2022-04-06 00:00:00,-320.04578903892025,
2022-04-06 03:30:00,-317.0496530304524,
